1951-01-19,73.0/42.0,13
1951-01-20,59.0/26.0,13
1951-01-21,41.0/19.0,6
1951-01-22,54.0/26.0,10
1951-01-23,52.0/33.0,18
1951-01-26,69.0/30.0,2
1951-01-27,60.0/21.0,2
1951-01-28,22.0/9.0,3
1951-01-29,17.0/3.0,2
1951-01-30,19.0/6.0,3
1951-01-31,14.0/7.0,2
1951-02-01,17.0/-1.0,1
1951-02-02,36.0/3.0,2
1951-02-03,45.0/18.0,4
1951-02-04,59.0/24.0,8
1951-02-06,54.0/31.0,14
1951-02-07,39.0/19.0,5
1951-02-08,61.0/21.0,1
1951-02-10,72.0/33.0,6
1951-02-11,76.0/47.0,17
1951-02-12,70.0/26.0,3
1951-02-13,26.0/16.0,4
1951-02-14,19.0/14.0,3
1951-02-15,25.0/18.0,4
1951-02-17,53.0/31.0,19
1951-02-19,68.0/41.0,16
1951-02-20,50.0/37.0,11
1951-02-21,50.0/35.0,20
1951-02-25,62.0/50.0,8
1951-02-27,69.0/42.0,18
1951-03-02,79.0/56.0,26
1951-03-03,68.0/37.0,22
1951-03-05,76.0/40.0,4
1951-03-06,75.0/44.0,18
1951-03-09,35.0/27.0,8
1951-03-11,41.0/26.0,12
1951-03-13,40.0/21.0,7
1951-03-15,54.0/29.0,9
1951-03-16,77.0/34.0,3
1951-03-19,52.0/24.0,4
1951-03-21,60.0/26.0,11
1951-03-22,85.0/40.0,1
1951-03-27,67.0/46.0,17
1951-03-28,59.0/35.0,16
1951-03-29,49.0/34.0,16
1951-03-30,67.0/32.0,12
1951-03-31,73.0/49.0,15
1951-04-01,54.0/38.0,7
1951-04-02,54.0/35.0,15
1951-04-06,60.0/51.0,7
1951-04-07,56.0/43.0,8
1951-04-08,60.0/37.0,23
1951-04-11,48.0/34.0,13
1951-04-14,81.0/46.0,5
1951-04-15,57.0/43.0,6
